Date,Hour,Temperature_C,Wind_Speed_kmh,MW,Total_Emissions,Carbon_Intensity_g_kWh
2023-07-27,16,28.9,13.5,19719,3095620.0,156.9866626096658
2023-07-27,17,29.0,14.2,20317,3248070.0,159.86956735738545
2023-07-27,18,28.4,13.6,20025,3218430.0,160.72059925093632
2023-07-27,19,27.5,12.0,19620,3137100.0,159.89296636085626
2023-07-27,20,26.0,6.6,19200,3022320.0,157.4125
2023-07-27,21,25.4,4.0,19232,3000150.0,155.99781613976705
2023-07-27,22,21.6,5.0,18745,2958990.0,157.85489463857027
2023-07-27,23,21.5,8.7,17898,2734790.0,152.7986367191865
2023-07-27,24,20.9,10.0,17191,2507000.0,145.83212145890292
2023-07-28,1,20.6,9.7,16695,2429190.0,145.50404312668465
2023-07-28,2,19.8,6.5,16184,2322280.0,143.49233811171527
2023-07-28,3,19.3,7.6,16036,2273740.0,141.7897231229733
2023-07-28,4,19.0,5.9,15682,2091950.0,133.39816349955362
2023-07-28,5,18.6,5.0,16010,2081720.0,130.0262336039975
2023-07-28,6,18.3,7.4,16254,2031740.0,124.99938476682662
2023-07-28,7,20.4,9.0,17050,2220100.0,130.21114369501467
2023-07-28,8,22.2,11.1,17947,2741420.0,152.75087758399732
2023-07-28,9,23.2,10.5,18489,2920370.0,157.9517550976256
2023-07-28,10,24.1,11.6,18989,3044890.0,160.35020274895993
2023-07-28,11,23.9,13.5,19078,2989950.0,156.7224027675857
2023-07-28,12,26.3,13.6,19808,3034660.0,153.20375605815832
2023-07-28,13,26.5,14.7,20657,3124950.0,151.27801713704798
2023-07-28,14,27.6,16.3,20402,3063240.0,150.1441035192628
2023-07-28,15,28.0,15.8,20465,3057020.0,149.37796237478622
2023-07-28,16,28.2,13.1,20453,2986400.0,146.01280985674472
2023-07-28,17,28.0,10.8,20575,3075420.0,149.47363304981775
2023-07-28,18,27.5,8.3,19939,2872990.0,144.0889713626561
2023-07-28,19,27.3,5.5,19550,2753340.0,140.83580562659847
2023-07-28,20,26.1,5.1,19796,3045570.0,153.84774701959992
2023-07-28,21,24.7,5.8,19878,3083580.0,155.12526411107757
2023-07-28,22,25.0,8.4,19122,2995450.0,156.64940905762995
2023-07-28,23,24.1,11.0,18240,2712210.0,148.69572368421052
2023-07-28,24,23.1,9.4,17653,2512730.0,142.3401121622387
2023-07-29,1,22.6,8.8,16950,2260200.0,133.34513274336283
2023-07-29,2,22.2,10.2,16518,2103560.0,127.34955805787625
2023-07-29,3,21.4,7.9,16184,1948230.0,120.38000494315374
2023-07-29,4,20.9,8.9,15786,1829650.0,115.90333206638793
2023-07-29,5,20.9,6.6,15548,1682160.0,108.19140725495241
2023-07-29,6,20.4,5.3,15268,1653740.0,108.31412103746398
2023-07-29,7,20.9,4.6,16098,1953310.0,121.33867561187725
2023-07-29,8,21.2,5.4,16388,1960870.0,119.65279472784965
2023-07-29,9,21.1,7.0,17252,2256340.0,130.78715511245073
2023-07-29,10,21.0,12.2,17758,2327390.0,131.0614934114202
2023-07-29,11,20.6,14.5,17866,2119170.0,118.61468711519086
2023-07-29,12,19.9,18.1,17875,1794820.0,100.4095104895105
2023-07-29,13,19.0,22.1,17527,1690450.0,96.4483368517145
2023-07-29,14,19.9,19.0,17600,1611680.0,91.57272727272728
2023-07-29,15,20.0,17.7,17948,1602690.0,89.29630042344552
2023-07-29,16,21.5,16.6,18215,1574650.0,86.4479824320615
2023-07-29,17,22.7,18.8,18694,1682630.0,90.00909382689633
2023-07-29,18,22.9,13.1,18529,1748840.0,94.38393869070106
2023-07-29,19,22.5,14.2,18493,2105560.0,113.85713513221219
2023-07-29,20,20.6,16.8,18184,2317770.0,127.46205455345358
2023-07-29,21,18.9,12.3,17360,1998380.0,115.11405529953917
2023-07-29,22,17.9,10.2,16360,1924930.0,117.66075794621027
2023-07-29,23,17.5,14.7,15527,1692270.0,108.98885811811682
2023-07-29,24,16.6,11.5,14666,1328080.0,90.55502522841947
2023-07-30,1,15.9,8.9,13883,1046460.0,75.37707988186992
2023-07-30,2,15.4,11.5,13595,1019910.0,75.02096358955498
2023-07-30,3,14.9,9.8,13377,857260.0,64.08462286013307
2023-07-30,4,14.5,9.9,13471,837170.0,62.14609160418677
2023-07-30,5,14.2,9.9,13701,932810.0,68.08335158017663
2023-07-30,6,14.0,9.7,13735,1007720.0,73.36876592646523
2023-07-30,7,14.3,9.4,13896,1082990.0,77.9353770869315
2023-07-30,8,16.3,6.9,14060,1252350.0,89.07183499288763
2023-07-30,9,18.8,2.6,14961,1377910.0,92.10012699685849
2023-07-30,10,20.4,3.9,15616,1578440.0,101.07838114754098
2023-07-30,11,20.9,3.4,16153,1693160.0,104.82015724633195
2023-07-30,12,21.3,4.0,16646,1694630.0,101.8040370058873
2023-07-30,13,21.7,7.2,16954,1707340.0,100.70425858204554
2023-07-30,14,21.8,8.0,16851,1551060.0,92.04557593021185
2023-07-30,15,21.8,8.0,17240,1535270.0,89.05278422273781
2023-07-30,16,22.0,5.0,17905,1705040.0,95.22703155543144
2023-07-30,17,22.1,4.3,18383,1926000.0,104.7707120709351
2023-07-30,18,22.0,6.3,18387,2029420.0,110.3725458204166
2023-07-30,19,21.6,4.8,18043,2006480.0,111.20545363853017
2023-07-30,20,20.2,6.7,17619,1884440.0,106.95499177024803
2023-07-30,21,19.5,6.9,17619,1997970.0,113.39860378001022
2023-07-30,22,18.6,7.1,16672,1886640.0,113.16218809980806
2023-07-30,23,17.4,10.8,15437,1411410.0,91.43032972727862
2023-07-30,24,16.5,11.5,14820,1190820.0,80.35222672064778
2023-07-31,1,16.2,11.2,14360,1013170.0,70.5550139275766
2023-07-31,2,15.8,11.7,14360,1004200.0,69.93036211699165
2023-07-31,3,15.6,12.8,14092,841250.0,59.69699120068124
2023-07-31,4,15.4,11.9,14357,834460.0,58.12217036985442
2023-07-31,5,15.1,10.7,14642,993160.0,67.82953148476984
2023-07-31,6,14.8,10.0,15013,1341610.0,89.3632185439286
2023-07-31,7,15.2,11.2,15349,1447590.0,94.31168154277151
2023-07-31,8,17.1,10.0,15900,1547670.0,97.3377358490566
2023-07-31,9,19.0,11.8,16604,1793870.0,108.03842447602987
2023-07-31,10,20.2,13.0,16950,1868010.0,110.2070796460177
2023-07-31,11,19.4,16.9,17743,1931500.0,108.85983204644084
2023-07-31,12,20.9,13.4,18027,2004140.0,111.17434958673101
2023-07-31,13,22.2,12.7,18322,1995840.0,108.93133937343084
2023-07-31,14,22.6,11.8,18646,2135950.0,114.5527190818406
2023-07-31,15,23.1,13.5,19111,2386740.0,124.88828423421066
2023-07-31,16,22.7,15.6,19093,2387200.0,125.03011574922746
2023-07-31,17,22.9,15.0,19388,2407440.0,124.17165256859913
2023-07-31,18,22.1,18.2,19614,2553120.0,130.1682471703885
2023-07-31,19,20.8,16.5,19054,2377460.0,124.77485042510759
2023-07-31,20,20.1,13.4,18499,2213280.0,119.64322395805179
2023-07-31,21,18.4,13.4,18167,2285740.0,125.8182418671217
2023-07-31,22,17.2,14.0,17582,2212790.0,125.85542031623251
2023-07-31,23,16.4,14.0,16530,1768570.0,106.99153055051421
2023-07-31,24,15.8,13.3,15573,1462450.0,93.90933025107557
2023-08-01,1,15.4,12.9,14957,1203000.0,80.43056762719797
2023-08-01,2,14.9,12.4,14630,1049480.0,71.7347915242652
2023-08-01,3,14.7,11.9,14299,894150.0,62.53234491922512
2023-08-01,4,14.3,9.4,14406,939230.0,65.197140080522
2023-08-01,5,14.0,8.9,14572,1006510.0,69.0715069997255
2023-08-01,6,13.4,8.4,14953,1141660.0,76.3498963418712
2023-08-01,7,13.8,9.7,15614,1332300.0,85.32727039836044
2023-08-01,8,16.3,7.6,16336,1597510.0,97.79076885406464
2023-08-01,9,19.0,3.2,16909,1728520.0,102.22485067124016
2023-08-01,10,20.6,3.0,17104,1875030.0,109.62523386342376
2023-08-01,11,21.5,5.4,17816,2117090.0,118.83082622361921
2023-08-01,12,22.5,6.3,18365,2240080.0,121.97549686904438
2023-08-01,13,22.8,5.1,18440,2205780.0,119.61930585683297
2023-08-01,14,22.7,5.3,18555,2150900.0,115.92023713284829
2023-08-01,15,22.0,13.6,18963,2254590.0,118.89416231608922
2023-08-01,16,21.6,16.8,19701,2428550.0,123.27039236586975
2023-08-01,17,21.4,16.7,19780,2455770.0,124.15419615773509
2023-08-01,18,21.2,16.2,19272,2320530.0,120.40940224159402
2023-08-01,19,20.4,9.8,18972,2246050.0,118.387623866751
2023-08-01,20,19.9,3.7,19085,2255850.0,118.20015719151166
2023-08-01,21,18.7,6.8,19012,2327140.0,122.4037450031559
2023-08-01,22,17.8,8.6,18282,2319000.0,126.84607810961602
2023-08-01,23,18.1,6.9,16902,1735900.0,102.70382203289552
2023-08-01,24,16.8,9.6,15949,1331440.0,83.48109599347922
2023-08-02,1,16.1,7.9,15144,1004430.0,66.32527733755943
2023-08-02,2,15.3,7.6,14828,909370.0,61.32789317507418
2023-08-02,3,15.0,6.1,14350,694260.0,48.38048780487805
2023-08-02,4,14.6,5.1,14493,734930.0,50.70930794176499
2023-08-02,5,14.4,7.2,14888,930440.0,62.49596990865126
2023-08-02,6,13.8,6.2,15481,1225480.0,79.16026096505394
2023-08-02,7,14.8,6.4,16082,1358930.0,84.50006218132073
2023-08-02,8,16.2,3.2,16819,1545460.0,91.88774600154586
2023-08-02,9,18.3,3.7,16875,1550240.0,91.86607407407408
2023-08-02,10,19.9,7.3,17226,1706790.0,99.08220132358063
2023-08-02,11,21.3,11.6,17728,1780290.0,100.42249548736461
2023-08-02,12,22.0,12.7,18336,1945390.0,106.09674956369983
2023-08-02,13,22.8,15.1,19079,2118390.0,111.03254887572724
2023-08-02,14,23.4,15.1,19696,2157160.0,109.52274573517465
2023-08-02,15,24.1,15.2,20285,2385960.0,117.62188809465123
2023-08-02,16,24.4,15.5,20170,2272950.0,112.68963807635102
2023-08-02,17,24.2,13.4,20307,2315990.0,114.04885015019451
2023-08-02,18,23.8,13.8,20295,2363760.0,116.470066518847
2023-08-02,19,23.4,15.5,20243,2410430.0,119.07474188608408
2023-08-02,20,22.3,13.4,20108,2322040.0,115.47841655062662
2023-08-02,21,21.9,17.7,19661,2093710.0,106.49051421596053
2023-08-02,22,21.2,15.1,18778,1903600.0,101.37394823729896
2023-08-02,23,20.7,14.6,17549,1484040.0,84.5655023078238
2023-08-02,24,20.4,15.9,16955,1302590.0,76.82630492480094
2023-08-03,1,19.8,13.8,16188,1014750.0,62.685322461082286
2023-08-03,2,19.5,13.2,15713,1092480.0,69.52714312989245
2023-08-03,3,18.8,6.6,15507,949250.0,61.21429032050042
2023-08-03,4,18.8,7.6,15457,1048040.0,67.80358413663713
2023-08-03,5,18.6,8.1,15171,1164880.0,76.78333662909499
2023-08-03,6,17.7,9.4,15524,1385200.0,89.22958000515331
2023-08-03,7,18.2,12.2,16298,1502650.0,92.19842925512333
2023-08-03,8,20.0,11.9,17553,1885950.0,107.44317210733207
2023-08-03,9,21.7,12.1,18524,2380730.0,128.521377672209
2023-08-03,10,22.6,14.6,19203,2601720.0,135.48508045617874
2023-08-03,11,22.6,17.0,19875,2718830.0,136.79647798742138
2023-08-03,12,23.9,14.8,20250,2719520.0,134.29728395061727
2023-08-03,13,25.2,15.3,20632,2629280.0,127.43699108181465
2023-08-03,14,26.5,15.6,20693,2518360.0,121.7010583289035
2023-08-03,15,26.7,17.3,20549,2416440.0,117.5940435057667
2023-08-03,16,26.0,19.8,20986,2535730.0,120.82960068617173
2023-08-03,17,25.4,10.6,21381,2654310.0,124.1433983443244
2023-08-03,18,25.6,11.5,21371,2718280.0,127.19479668709934
2023-08-03,19,25.5,17.3,20930,2655290.0,126.865265169613
2023-08-03,20,23.8,13.9,20667,2683220.0,129.83113175593942
2023-08-03,21,22.4,9.2,20328,2571010.0,126.4762888626525
2023-08-03,22,21.4,7.5,19084,2250210.0,117.91081534269546
2023-08-03,23,21.3,16.8,18373,2061080.0,112.17982909704457
2023-08-03,24,19.7,18.8,17710,2068530.0,116.80011293054771
2023-08-04,1,18.1,2.1,16752,1751860.0,104.57617000955109
2023-08-04,2,17.6,8.3,16091,1480710.0,92.02100553104219
2023-08-04,3,17.6,8.0,16085,1450330.0,90.16661485856388
2023-08-04,4,17.0,5.4,15723,1446900.0,92.0244228200725
2023-08-04,5,16.9,7.5,15946,1496390.0,93.84108867427568
2023-08-04,6,17.1,10.7,16628,1553720.0,93.43998075535242
2023-08-04,7,17.4,13.5,16789,1610560.0,95.92947763416522
2023-08-04,8,19.5,11.2,17825,2105700.0,118.13183730715288
2023-08-04,9,21.4,14.5,18500,2442940.0,132.05081081081082
2023-08-04,10,22.4,12.9,18723,2458650.0,131.31709661913155
2023-08-04,11,23.3,9.2,19220,2654650.0,138.1191467221644
2023-08-04,12,23.9,4.2,19570,2725210.0,139.25447112927952
2023-08-04,13,22.8,1.8,20265,2683070.0,132.39921046138662
2023-08-04,14,23.7,4.1,20646,2701200.0,130.83405986631794
2023-08-04,15,23.9,6.2,20706,2720120.0,131.36868540519657
2023-08-04,16,24.5,6.9,21006,2732990.0,130.1052080357993
2023-08-04,17,24.8,12.2,21262,2740550.0,128.89427147022857
2023-08-04,18,24.5,16.3,21220,2753290.0,129.7497643732328
2023-08-04,19,23.2,17.9,20457,2520540.0,123.21161460624725
2023-08-04,20,22.5,10.5,19758,2444590.0,123.72659176029963
2023-08-04,21,21.2,12.8,19535,2368150.0,121.22600460711543
2023-08-04,22,20.1,13.0,18494,2163820.0,117.0011895749973
2023-08-04,23,19.3,14.6,17253,1719880.0,99.68585173592999
2023-08-04,24,18.9,15.5,16226,1283230.0,79.08480216935781
2023-08-05,1,18.6,14.8,15438,1163680.0,75.37763959062055
2023-08-05,2,18.3,13.7,15136,1158780.0,76.5578752642706
2023-08-05,3,17.9,12.6,14638,974540.0,66.57603497745593
2023-08-05,4,17.6,12.7,14709,797160.0,54.195390577197635
2023-08-05,5,17.0,11.3,15008,1017660.0,67.80783582089552
2023-08-05,6,16.5,11.9,15292,1149960.0,75.20010462987183
2023-08-05,7,16.6,11.8,15036,1213170.0,80.68435754189944
2023-08-05,8,18.3,12.6,15626,1375140.0,88.00332778702163
2023-08-05,9,20.0,11.8,16174,1437000.0,88.8462965252875
2023-08-05,10,21.5,10.3,16865,1653580.0,98.04802846131041
2023-08-05,11,22.4,9.6,16755,1609970.0,96.08892867800657
2023-08-05,12,22.8,9.0,17491,1840760.0,105.24040935338174
2023-08-05,13,23.3,8.2,17640,1737370.0,98.49036281179139
2023-08-05,14,23.4,7.3,18051,1880160.0,104.15821838125312
2023-08-05,15,23.7,6.3,18588,2068670.0,111.29061760275447
2023-08-05,16,23.8,5.4,18974,2258820.0,119.04817118161695
2023-08-05,17,23.8,2.2,19028,2217200.0,116.52301870927054
2023-08-05,18,23.4,0.7,18853,2157910.0,114.4597676762319
2023-08-05,19,22.7,0.8,18562,2057460.0,110.84258161836009
2023-08-05,20,19.9,7.2,17981,1870950.0,104.05149880429342
2023-08-05,21,17.7,7.1,17645,1741780.0,98.712383111363
2023-08-05,22,16.9,5.2,16755,1565380.0,93.4276335422262
2023-08-05,23,16.8,8.9,15940,1325280.0,83.14178168130489
2023-08-05,24,16.2,10.0,15350,1095690.0,71.38045602605864
2023-08-06,1,15.7,10.4,14775,807450.0,54.6497461928934
2023-08-06,2,15.9,10.8,14503,598220.0,41.24801765152038
2023-08-06,3,15.9,10.1,14429,550690.0,38.16550003465244
2023-08-06,4,15.4,6.9,14246,550690.0,38.655763021198936
2023-08-06,5,15.5,6.6,14471,491890.0,33.991431138138346
2023-08-06,6,14.0,6.9,14892,511980.0,34.379532634971795
2023-08-06,7,15.5,6.9,14810,553630.0,37.38217420661715
2023-08-06,8,17.7,9.7,15276,751610.0,49.202016234616394
2023-08-06,9,19.8,9.7,16316,1026540.0,62.91615592056877
2023-08-06,10,21.4,15.1,16853,1198400.0,71.10900136474218
2023-08-06,11,22.1,17.3,17055,1313550.0,77.01846965699208
2023-08-06,12,22.5,20.5,17266,1372930.0,79.51639059423144
2023-08-06,13,22.9,21.5,17758,1361140.0,76.64939745466832
2023-08-06,14,22.8,21.8,17827,1367480.0,76.7083637179559
2023-08-06,15,22.3,22.5,17811,1399330.0,78.565493234518
2023-08-06,16,22.4,23.1,18179,1473900.0,81.07706694537653
2023-08-06,17,21.0,21.9,18358,1513500.0,82.44362130951085
2023-08-06,18,20.7,21.7,18246,1556710.0,85.31787789104462
2023-08-06,19,20.6,21.9,17585,1464070.0,83.2567529144157
2023-08-06,20,20.7,23.5,17609,1267240.0,71.96547220171503
2023-08-06,21,20.5,22.9,17742,1240450.0,69.9160184872055
2023-08-06,22,19.6,24.6,17336,1170910.0,67.5421089063221
2023-08-06,23,19.0,27.5,16683,1031280.0,61.81622010429779
2023-08-06,24,19.0,27.4,16075,789470.0,49.11166407465008
2023-08-07,1,18.7,23.4,15468,460560.0,29.775019394879752
2023-08-07,2,18.8,23.4,15260,469840.0,30.788990825688074
2023-08-07,3,18.6,18.4,15086,538440.0,35.6913694816386
2023-08-07,4,18.8,16.6,14383,482580.0,33.5521101300146
2023-08-07,5,18.8,11.6,14408,451220.0,31.317323709050527
2023-08-07,6,19.0,8.6,14671,586950.0,40.00749778474542
2023-08-07,7,19.2,8.6,14951,745740.0,49.878937863688044
2023-08-07,8,19.8,7.2,15736,1003260.0,63.755719369598374
2023-08-07,9,20.4,12.3,16381,1305190.0,79.67706489225321
2023-08-07,10,20.5,16.3,17673,1815770.0,102.74260170882137
2023-08-07,11,21.7,16.8,18629,2065670.0,110.8846422244887
2023-08-07,12,23.1,18.6,18949,2209240.0,116.58873819198902
2023-08-07,13,24.2,20.0,18755,2179350.0,116.20101306318315
2023-08-07,14,24.8,20.2,18791,2097520.0,111.62364961949869
2023-08-07,15,25.3,17.6,19057,2070080.0,108.6257018418429
2023-08-07,16,24.7,16.2,19342,1948560.0,100.74242580912005
2023-08-07,17,25.4,16.7,19575,1838310.0,93.91111111111111
2023-08-07,18,24.1,18.4,19644,1757950.0,89.49042964772958
2023-08-07,19,22.8,17.0,19713,1735410.0,88.03378481205296
2023-08-07,20,22.2,9.2,19791,1928470.0,97.44176645950179
2023-08-07,21,21.3,7.4,19624,1992660.0,101.5419894007338
2023-08-07,22,20.3,5.2,18119,1501680.0,82.87874606766378
2023-08-07,23,19.5,4.2,17417,1220420.0,70.07062065797784
2023-08-07,24,19.1,6.6,16437,788460.0,47.96860741011133
2023-08-08,1,19.2,7.5,15845,705530.0,44.52698011991164
2023-08-08,2,18.8,9.1,15581,625170.0,40.12386881458186
2023-08-08,3,19.0,22.6,15359,532560.0,34.674132430496776
2023-08-08,4,18.4,25.7,15386,515410.0,33.49863512283894
2023-08-08,5,17.9,24.0,15648,619290.0,39.576303680981596
2023-08-08,6,17.8,24.5,16097,764880.0,47.516928620239796
2023-08-08,7,18.1,24.5,16789,1019400.0,60.718327476323786
2023-08-08,8,18.3,19.3,16911,1256310.0,74.28951569984034
2023-08-08,9,18.4,23.5,17117,1422330.0,83.09458433136648
2023-08-08,10,18.5,22.8,17974,1764320.0,98.15956381439858
2023-08-08,11,19.5,30.3,18192,1892210.0,104.01330255057168
2023-08-08,12,20.9,29.1,18444,2009320.0,108.94166124484927
2023-08-08,13,22.0,27.5,19043,2082820.0,109.3745733340335
2023-08-08,14,23.4,26.0,19370,2082660.0,107.5198760970573
2023-08-08,15,23.8,22.8,19799,2223580.0,112.3076923076923
2023-08-08,16,24.7,23.4,19887,2305800.0,115.94508975712777
2023-08-08,17,25.1,24.0,20014,2322000.0,116.01878684920555
2023-08-08,18,24.6,20.5,19541,2238210.0,114.53917404431708
2023-08-08,19,23.5,15.9,18975,2154940.0,113.56732542819499
2023-08-08,20,21.7,10.7,18940,2246080.0,118.58922914466737
2023-08-08,21,20.1,8.6,18497,2193160.0,118.56841649997297
2023-08-08,22,18.6,8.4,17742,2061840.0,116.21237740953669
2023-08-08,23,18.2,11.2,16843,1791170.0,106.34506916820044
2023-08-08,24,17.7,10.8,15478,1304860.0,84.3041736658483
2023-08-09,1,17.3,10.8,14455,813820.0,56.300242130750604
2023-08-09,2,17.1,10.5,14289,779030.0,54.51956050108475
2023-08-09,3,17.1,9.5,14376,802060.0,55.79159710628826
2023-08-09,4,16.7,8.6,14381,786840.0,54.71385856338224
2023-08-09,5,16.3,7.5,14652,864750.0,59.01924651924652
2023-08-09,6,15.9,6.9,15043,1079370.0,71.75231004453899
2023-08-09,7,16.4,6.6,15610,1385620.0,88.76489429852658
2023-08-09,8,18.3,4.0,16352,1700960.0,104.02152641878669
2023-08-09,9,20.2,4.9,17257,2058780.0,119.30115315524135
2023-08-09,10,21.8,8.7,17960,2235180.0,124.4532293986637
2023-08-09,11,23.4,7.9,18341,2389740.0,130.29496755902076
2023-08-09,12,24.6,8.6,19030,2484290.0,130.54598003152915
2023-08-09,13,25.5,10.1,19373,2416540.0,124.73752129252051
2023-08-09,14,26.1,13.8,19423,2320070.0,119.44962158265973
2023-08-09,15,26.7,12.8,19847,2398010.0,120.82480979493123
2023-08-09,16,26.9,10.6,20453,2484490.0,121.47313352564416
2023-08-09,17,26.8,10.6,20627,2611910.0,126.6257817423765
2023-08-09,18,26.5,11.9,20300,2622060.0,129.16551724137932
2023-08-09,19,25.7,8.4,19850,2467130.0,124.28866498740554
2023-08-09,20,23.8,6.8,19582,2464710.0,125.86610152180575
2023-08-09,21,22.7,10.2,19281,2392680.0,124.095223276801
2023-08-09,22,22.1,11.9,18306,2206570.0,120.53807494810445
2023-08-09,23,20.9,10.2,16941,1665710.0,98.32418393247151
2023-08-09,24,20.2,8.3,16374,1440220.0,87.95773787712227
2023-08-10,1,19.8,8.1,15707,1236690.0,78.73495893550646
2023-08-10,2,19.6,6.8,15155,1061760.0,70.06004618937645
2023-08-10,3,19.3,5.8,15196,1101940.0,72.51513556199
2023-08-10,4,19.4,6.6,15296,1198960.0,78.38389121338912
2023-08-10,5,19.4,6.6,15345,1231300.0,80.24112088628218
2023-08-10,6,18.4,6.8,15748,1332240.0,84.59740919481838
2023-08-10,7,19.2,5.1,16175,1464540.0,90.54343122102009
2023-08-10,8,20.7,12.0,16971,1834700.0,108.10794885392728
2023-08-10,9,21.8,12.0,17731,2136230.0,120.47995036940951
2023-08-10,10,22.5,11.1,18197,2261180.0,124.2611419464747
2023-08-10,11,23.5,14.0,18914,2360760.0,124.81548059638364
2023-08-10,12,24.0,12.9,18836,2423340.0,128.6547037587598
2023-08-10,13,21.1,6.9,18070,1820210.0,100.73104593248478
2023-08-10,14,22.0,9.3,17977,1635540.0,90.97958502531012
2023-08-10,15,24.6,11.9,18580,1784010.0,96.01776103336921
2023-08-10,16,25.1,15.1,19511,2281850.0,116.95197580851827
2023-08-10,17,21.6,16.3,19854,2374950.0,119.62073133877304
2023-08-10,18,22.2,6.8,19191,2224520.0,115.9147517065291
2023-08-10,19,22.8,9.1,19162,2402390.0,125.3726124621647
2023-08-10,20,20.3,5.4,19187,2445050.0,127.43263668108615
2023-08-10,21,18.1,5.6,18711,2367100.0,126.5084709529154
2023-08-10,22,17.9,8.9,17793,1950150.0,109.60209070982971
2023-08-10,23,17.8,11.5,16235,1372650.0,84.54881429011395
2023-08-10,24,17.4,12.8,15445,1060470.0,68.66105535772094
2023-08-11,1,17.0,12.8,14667,639840.0,43.62446308038454
2023-08-11,2,16.6,15.0,14565,644740.0,44.266392035702026
2023-08-11,3,16.0,15.4,14425,719220.0,49.859272097053726
2023-08-11,4,15.5,13.4,14466,785860.0,54.32462325452786
2023-08-11,5,14.9,12.4,14512,843190.0,58.102949283351705
2023-08-11,6,14.5,12.0,14918,1045560.0,70.08714304866604
2023-08-11,7,14.5,12.9,15131,1164140.0,76.93741325755073
2023-08-11,8,16.4,11.6,15838,1333920.0,84.22275539840889
2023-08-11,9,18.4,11.5,16835,1708430.0,101.48084348084348
2023-08-11,10,20.2,11.2,17436,1967150.0,112.82117458132599
2023-08-11,11,21.7,10.1,17863,2132770.0,119.39595812573477
2023-08-11,12,22.6,9.8,17833,2087690.0,117.06891717602198
2023-08-11,13,23.1,9.8,18049,1998020.0,110.69976175965428
2023-08-11,14,22.6,14.5,18154,1907890.0,105.09474495978847
2023-08-11,15,22.2,17.7,18353,1858890.0,101.285348444396
2023-08-11,16,23.0,15.1,18689,1930890.0,103.31692439402858
2023-08-11,17,23.4,9.8,19047,2007820.0,105.41397595421851
2023-08-11,18,23.6,5.5,18970,2105330.0,110.98207696362678
2023-08-11,19,22.8,8.0,19006,2085760.0,109.7421866778912
2023-08-11,20,21.1,7.4,18971,2067630.0,108.9889831848611
2023-08-11,21,20.3,5.8,19050,2092620.0,109.8488188976378
2023-08-11,22,20.3,10.5,18496,1909670.0,103.24772923875433
2023-08-11,23,20.2,10.7,17222,1479390.0,85.90117291836023
2023-08-11,24,19.9,11.6,16471,910930.0,55.30508165867282
2023-08-12,1,20.1,11.6,15467,397750.0,25.71604060257322
2023-08-12,2,19.6,10.1,14844,334540.0,22.537052007545135
2023-08-12,3,19.3,10.1,14619,307100.0,21.006908817292565
2023-08-12,4,19.4,9.7,14402,293900.0,20.406887932231633
2023-08-12,5,18.9,6.9,14589,311540.0,21.354445129892383
2023-08-12,6,19.5,8.9,14992,383110.0,25.554295624332976
2023-08-12,7,19.5,9.4,15248,554640.0,36.37460650577125
2023-08-12,8,19.9,14.4,16352,942410.0,57.632705479452056
2023-08-12,9,20.9,18.7,17299,1280410.0,74.01641713393838
2023-08-12,10,21.2,15.0,17795,1614110.0,90.705816240517
2023-08-12,11,22.7,16.6,17977,1583660.0,88.09367525171052
2023-08-12,12,23.7,15.4,18521,1803670.0,97.3851303925274
2023-08-12,13,25.0,16.6,18962,2033970.0,107.2655837991773
2023-08-12,14,23.1,20.9,19105,2038870.0,106.71918345982726
2023-08-12,15,25.0,11.6,19332,2099630.0,108.60904200289676
2023-08-12,16,25.1,14.9,19612,2214290.0,112.90485417091577
2023-08-12,17,25.6,13.9,20002,2386920.0,119.33406659334067
2023-08-12,18,26.6,18.7,19771,2550280.0,128.99094633554196
2023-08-12,19,25.5,18.4,19223,2386700.0,124.15856005826353
2023-08-12,20,23.1,8.0,18703,2079180.0,111.16826177618564
2023-08-12,21,21.2,9.8,18770,2150120.0,114.55087906233351
2023-08-12,22,20.3,2.3,17855,1845260.0,103.34696163539624
2023-08-12,23,18.7,7.4,17255,1665430.0,96.51869023471457
2023-08-12,24,18.4,15.1,16233,1278390.0,78.75254111994086
2023-08-13,1,17.7,13.3,15130,830940.0,54.92002643754131
2023-08-13,2,17.3,12.2,14223,517830.0,36.40793081628348
2023-08-13,3,16.7,12.5,14007,439950.0,31.409295352323838
2023-08-13,4,16.1,12.5,13970,384090.0,27.493915533285612
2023-08-13,5,15.5,11.9,14092,362040.0,25.691172296338348
2023-08-13,6,15.0,9.9,14096,359590.0,25.510073779795686
2023-08-13,7,15.3,9.7,14218,483070.0,33.97594598396399
2023-08-13,8,17.9,12.5,15176,836600.0,55.1265155508698
2023-08-13,9,19.5,12.0,16182,1270400.0,78.50698306760599
2023-08-13,10,20.8,16.0,16360,1425480.0,87.1320293398533
2023-08-13,11,21.4,17.5,17012,1721420.0,101.18857277216082
2023-08-13,12,22.4,15.9,17215,1762480.0,102.38048213767064
2023-08-13,13,23.0,13.8,17211,1726250.0,100.29922723839405
2023-08-13,14,23.8,13.4,17750,1688520.0,95.12788732394367
2023-08-13,15,24.5,18.0,17914,1761530.0,98.33258903650776
2023-08-13,16,25.2,19.4,17830,1736050.0,97.36679753224902
2023-08-13,17,25.3,17.8,18256,1840420.0,100.8117879053462
2023-08-13,18,24.3,16.3,18638,2116290.0,113.54705440497908
2023-08-13,19,22.9,14.8,18434,2091300.0,113.44797656504285
